registry,filename_stem,device_name,manufacturer,catalog_category,clearance_type,clearance_number,clearance_date,device_class,device_name_fda,product_code,what_it_is,indications,contraindications,compatible_with,use_notes,deployment_steps,also_known_as,sizing_specs_raw,spec_status,id_od_units,id_in,id_mm,id_fr,id_note,od_prox_in,od_prox_mm,od_prox_fr,od_prox_note,od_dist_in,od_dist_mm,od_dist_fr,od_dist_note,od_max_in,od_max_mm,od_max_fr,od_max_note,guidewire_max,max_od_is_proximal,id_od_verbatim_quote,k_number,source_url,source_name,source_type,extraction_method,extracted_date,review_note,pdf_summary_url,ifu_pdf_url,device_source_url,confidence_score,needs_review,data_sources
reinforced catheter with a single lumen.
The catheter is comprised of a hollow
cylindrical tube bonded at the proximal end
to a standard luer fitting. The wall of the
tube is constructed using metals and
polymers. A radiopaque marker provides
visual confirmation of the distal tip location
under fluoroscopy. | Same |
| Principle of
Operation | May be used with support catheters to
assist in accessing the target
neurovasculature. | Same |
| Techniques for
Use | Standard percutaneous, interventional
techniques, including access site
preparation, introduction of the catheter
into the access vessel, advancing the
catheter under fluoroscopy, withdrawing
the catheter, and closing the access site. | Same |
| Materials | Polymers and metals commonly used in
the manufacture of medical devices. | Proximal end of catheter: Same
polymers and metal
reinforcement with changes to
the color additives used.
Distal end of catheter: Same
Accessories and packaging:
Same |
| Distal Tip | Soft, flexible. | Same |
| Catheter Wall
Construction | Coil and braid reinforced, with ribbed
surface at distal section. | Same |
| Coating | Hydrophilic coating | Same |
| Catheter Profile | 8 Fr | Same |
| Inner Diameter | Distal: 0.088”
Proximal: 0.088’’ | Same |
| Outer Diameter | Distal: 0.104”
Proximal: 0.108” | Same |
| Working Length | 120 cm | Same |

Attribute Predicate Device Subject Device
Millipede 088 Access Catheter (K233648) Millipede 088 Access Catheter
(K242504)
Packaged RHV and Valve Crossing Tool Same
Accessories
Condition Supplied Sterile and single use Same
Sterilization Method Ethylene Oxide (EO), Sterility Assurance Same
Level 10-6
Packaging The catheters are placed in a protective Same
Configuration polyethylene tube, mounted with
accessory RHV and valve crossing tool
onto a cardboard packaging card, placed
into a pouch, sealed, and labeled. The
sealed pouch and Instructions for Use are
placed in a labeled shelf carton box.
Labelled Shelf Life 12 months Same
Millipede 070 Aspiration Catheter; Perfuze Aspiration Tube Set
Attribute Predicate Device Subject Device
Millipede 070 Aspiration Catheter, Millipede 070 Aspiration
Perfuze Aspiration Tube Set (K232524) Catheter, Perfuze Aspiration
Tube Set (K242504)
Regulation 21 CFR 870.1250 Same
Number
Regulation Name Percutaneous catheter Same
Classification Class II Same
Product Code NRY Same
Indications for Use The Millipede 070 Aspiration Catheter, Same
with the Perfuze Aspiration Tube Set and
a compatible aspiration pump, is indicated
for use in the revascularization of patients
with acute ischemic stroke secondary to
intracranial large vessel occlusive disease
(within the internal carotid, middle
cerebral – M1 and M2 segments, basilar,
and vertebral arteries) within 8 hours of
symptom onset. Patients who are
ineligible for intravenous tissue
plasminogen activator (IV t-PA) or who fail
IV t-PA therapy are candidates for
treatment.
The Perfuze Aspiration Tube Set is
indicated to connect the Millipede 070
Aspiration Catheter to a
compatible aspiration pump.
Prescription/Over Prescription Same
-the-Counter Use
Page 4 of 7

| Attribute | Predicate Device | Subject Device |
| --- | --- | --- |
|  | Millipede 088 Access Catheter (K233648) | Millipede 088 Access Catheter |
|  |  | (K242504) |
| Packaged
Accessories | RHV and Valve Crossing Tool | Same |
| Condition Supplied | Sterile and single use | Same |
| Sterilization Method | Ethylene Oxide (EO), Sterility Assurance
Level 10-6 | Same |
| Packaging
Configuration | The catheters are placed in a protective
polyethylene tube, mounted with
accessory RHV and valve crossing tool
onto a cardboard packaging card, placed
into a pouch, sealed, and labeled. The
sealed pouch and Instructions for Use are
placed in a labeled shelf carton box. | Same |
| Labelled Shelf Life | 12 months | Same |

| Attribute | Predicate Device | Subject Device |
| --- | --- | --- |
|  | Millipede 070 Aspiration Catheter, | Millipede 070 Aspiration |
|  | Perfuze Aspiration Tube Set (K232524) | Catheter, Perfuze Aspiration |
|  |  | Tube Set (K242504) |
| Regulation
Number | 21 CFR 870.1250 | Same |
| Regulation Name | Percutaneous catheter | Same |
| Classification | Class II | Same |
| Product Code | NRY | Same |
| Indications for Use | The Millipede 070 Aspiration Catheter,
with the Perfuze Aspiration Tube Set and
a compatible aspiration pump, is indicated
for use in the revascularization of patients
with acute ischemic stroke secondary to
intracranial large vessel occlusive disease
(within the internal carotid, middle
cerebral – M1 and M2 segments, basilar,
and vertebral arteries) within 8 hours of
symptom onset. Patients who are
ineligible for intravenous tissue
plasminogen activator (IV t-PA) or who fail
IV t-PA therapy are candidates for
treatment.
The Perfuze Aspiration Tube Set is
indicated to connect the Millipede 070
Aspiration Catheter to a
compatible aspiration pump. | Same |
| Prescription/Over
-the-Counter Use | Prescription | Same |

Attribute Predicate Device Subject Device
Millipede 070 Aspiration Catheter, Millipede 070 Aspiration
Perfuze Aspiration Tube Set (K232524) Catheter, Perfuze Aspiration
Tube Set (K242504)
Device Single lumen catheter designed to be Same
Description introduced over a steerable guidewire to
access the neurovasculature. The semi-
rigid proximal section transitions to a
flexible distal tip to facilitate advancement
through vessels. A single radiopaque
marker at the distal end facilitates
fluoroscopic visualization. The outer
surface of the catheter is coated with a
hydrophilic coating to reduce friction
during navigation in the vasculature. A
luer fitting on the catheter hub is used for
the attachment of accessories. A strain
relief at the hub provides kink resistance at
the proximal end.
Principle of Designed to remove thrombus from the Same
Operation neurovasculature using direct aspiration.
Techniques for Standard percutaneous, intravascular Same
Use techniques.
Materials Polymers and metals commonly used in Proximal end of catheter:
the manufacture of medical devices. Same polymers and metal
reinforcement with changes to
the color additives used.
Distal end of catheter: Same
Accessories and packaging:
Same
Distal Tip Tapered, soft, flexible Same
Catheter Wall Braid and coil reinforcement, with ribbed Same
Construction internal surface at distal end.
Coating Hydrophilic Coating Same
Catheter Profile 6 Fr Same
Inner Diameter Distal: 0.070 in Same
Proximal: 0.069 in
Outer Diameter Distal: 0.0835 in Same
Proximal: 0.0865 in
Working Length / 136 cm Same
Effective length
Packaged Rotating Hemostasis Valve Same
Accessories
Condition Sterile and Single Use Same
Supplied
Sterilization EO Same
Method
Packaging Polyethylene terephthalate Tyvek® Same
Configuration pouch, polyethylene tube, paperboard
packaging card, cardboard carton.
Aspiration 100 in length Same
Tubing Tubing ID = 0.110 inch
Pinch clamp valve for vacuum control
Page 5 of 7

| Attribute | Predicate Device | Subject Device |
| --- | --- | --- |
|  | Millipede 070 Aspiration Catheter, | Millipede 070 Aspiration |
|  | Perfuze Aspiration Tube Set (K232524) | Catheter, Perfuze Aspiration |
|  |  | Tube Set (K242504) |
| Device
Description | Single lumen catheter designed to be
introduced over a steerable guidewire to
access the neurovasculature. The semi-
rigid proximal section transitions to a
flexible distal tip to facilitate advancement
through vessels. A single radiopaque
marker at the distal end facilitates
fluoroscopic visualization. The outer
surface of the catheter is coated with a
hydrophilic coating to reduce friction
during navigation in the vasculature. A
luer fitting on the catheter hub is used for
the attachment of accessories. A strain
relief at the hub provides kink resistance at
the proximal end. | Same |
| Principle of
Operation | Designed to remove thrombus from the
neurovasculature using direct aspiration. | Same |
| Techniques for
Use | Standard percutaneous, intravascular
techniques. | Same |
| Materials | Polymers and metals commonly used in
the manufacture of medical devices. | Proximal end of catheter:
Same polymers and metal
reinforcement with changes to
the color additives used.
Distal end of catheter: Same
Accessories and packaging:
Same |
| Distal Tip | Tapered, soft, flexible | Same |
| Catheter Wall
Construction | Braid and coil reinforcement, with ribbed
internal surface at distal end. | Same |
| Coating | Hydrophilic Coating | Same |
| Catheter Profile | 6 Fr | Same |
| Inner Diameter | Distal: 0.070 in
Proximal: 0.069 in | Same |
| Outer Diameter | Distal: 0.0835 in
Proximal: 0.0865 in | Same |
| Working Length /
Effective length | 136 cm | Same |
| Packaged
Accessories | Rotating Hemostasis Valve | Same |
| Condition
Supplied | Sterile and Single Use | Same |
| Sterilization
Method | EO | Same |
| Packaging
Configuration | Polyethylene terephthalate Tyvek®
pouch, polyethylene tube, paperboard
packaging card, cardboard carton. | Same |
| Aspiration
Tubing | 100 in length
Tubing ID = 0.110 inch
Pinch clamp valve for vacuum control | Same |

Biocompatibility
The subject Millipede 070 Aspiration Catheter and Millipede 088 Access Catheter include a change
to the color additives used in the proximal shaft compared to the predicate devices. To ensure these
new color additives were assessed, relevant biocompatibility endpoints were addressed through
biocompatibility testing in accordance with ISO 10993-1, “Biological Evaluation of Medical Devices
Part 1: Evaluation and Testing within a Risk Management Process”. The table below summarizes
the biocompatibility testing completed.
Biocompatibility testing of the Millipede 070 Aspiration Catheter (listed below), which utilizes the
same color additives, was used to also support the biocompatibility of the Millipede 088 Access
Catheter.
Test Results
Cytotoxicity – ISO MEM Elution The test article is non-cytotoxic.
Sensitization – ISO Guinea Pig The test article did not elicit a sensitization response.
Maximization Sensitization Test
Irritation – ISO Intracutaneous Requirements of the ISO intracutaneous reactivity test
Reactivity were met for the test article.
Acute Systemic Toxicity – ISO Acute Requirements of the ISO acute systemic injection test
Systemic Injection were met for the test article.
Material-Mediated Pyrogenicity The test article is non-pyrogenic.
Hemocompatibility – Complement The test article is not considered to be a potential
Activation (SC5b-9) activator of the complement system.
Hemocompatibility – Partial The test article is not considered to be an activator of
Thromboplastin Time the intrinsic coagulation pathway.
Hemocompatibility – ASTM Direct and The test article is considered non-hemolytic in both direct
Indirect (extract-based) Hemolysis and indirect hemolysis tests.
Hemocompatibility – Platelet and The test article is not considered to have an effect on
Leukocyte Count platelet and leukocyte concentrations.
Performance Testing
Non-clinical bench testing was performed to confirm that the change to the color additives used in
the proximal shaft does not impact the visual characteristics or mechanical integrity of the devices.
The non-clinical bench testing of the Millipede 070 Aspiration Catheter (listed below) was used to
also support the visual characteristics and mechanical integrity of the Millipede 088 Access Catheter.
Test Test Method Conclusions
The device met
Device surface characteristics were assessed to
Visual Inspection established
confirm conformance to the specifications.
specifications.
The device met
The tensile strength was evaluated for the bonds
Tensile Strength established
between sections of the catheter.
specifications.
Resistance to air leak was assessed by The device integrity is
Air Leakage pressurizing the catheter to 300kPa and suitable for its intended
monitoring for air leaks. use.
Shelf Life and Packaging
The subject devices’ shelf life and packaging configuration remain identical to that of the predicate
devices. Therefore, no shelf-life testing or packaging validation was required to demonstrate
substantial equivalence between the subject and predicate devices.
Page 6 of 7

| Test | Results |
| --- | --- |
| Cytotoxicity – ISO MEM Elution | The test article is non-cytotoxic. |
| Sensitization – ISO Guinea Pig
Maximization Sensitization Test | The test article did not elicit a sensitization response. |
| Irritation – ISO Intracutaneous
Reactivity | Requirements of the ISO intracutaneous reactivity test
were met for the test article. |
| Acute Systemic Toxicity – ISO Acute
Systemic Injection | Requirements of the ISO acute systemic injection test
were met for the test article. |
| Material-Mediated Pyrogenicity | The test article is non-pyrogenic. |
| Hemocompatibility – Complement
Activation (SC5b-9) | The test article is not considered to be a potential
activator of the complement system. |
| Hemocompatibility – Partial
Thromboplastin Time | The test article is not considered to be an activator of
the intrinsic coagulation pathway. |
| Hemocompatibility – ASTM Direct and
Indirect (extract-based) Hemolysis | The test article is considered non-hemolytic in both direct
and indirect hemolysis tests. |
| Hemocompatibility – Platelet and
Leukocyte Count | The test article is not considered to have an effect on
platelet and leukocyte concentrations. |

| Test | Test Method | Conclusions |
| --- | --- | --- |
| Visual Inspection | Device surface characteristics were assessed to
confirm conformance to the specifications. | The device met
established
specifications. |
| Tensile Strength | The tensile strength was evaluated for the bonds
between sections of the catheter. | The device met
established
specifications. |
| Air Leakage | Resistance to air leak was assessed by
pressurizing the catheter to 300kPa and
monitoring for air leaks. | The device integrity is
suitable for its intended
use. |

Sterilization
The Millipede 088 Access Catheter, Millipede 070 Aspiration Catheter, and Perfuze Aspiration Tube
Set are sterilized using a validated EO process with a sterility assurance level of 1x10-6. The
sterilization method is identical for the subject and predicate devices.
Animal Study
No animal study was deemed necessary to demonstrate substantial equivalence between the subject
and predicate devices.
Clinical Data
The non-clinical performance data presented were determined to be sufficient to support the
substantial equivalence of the subject and predicate devices. Therefore, no clinical study was
conducted.
Conclusion
The indications for use of the Millipede 088 Access Catheter, Millipede 070 Aspiration Catheter, and
Perfuze Aspiration Tube Set are identical to the predicate devices. The subject and the predicate
devices use the same operating principles and have similar designs. The differences in color
additives discussed in this submission do not raise different or new questions of safety or
effectiveness. The successful completion of biocompatibility testing and performance testing
demonstrates that the subject Millipede 088 Access Catheter and Millipede 070 Aspiration Catheter
are substantially equivalent to the respective predicate devices.
Page 7 of 7","Indications for Use See PRA Statement below.
510(k) Number (if known)
K242504
Device Name
Millipede 088 Access Catheter;
Millipede 070 Aspiration Catheter;
Perfuze Aspiration Tube Set
Indications for Use (Describe)
Millipede 088 Access Catheter
The Millipede 088 Access Catheter is indicated for use in facilitating the insertion and guidance of microcatheters into a
selected blood vessel in the neurovasculature.
Millipede 070 Aspiration Catheter
The Millipede 070 Aspiration Catheter, with the Perfuze Aspiration Tube Set and a compatible aspiration pump, is
indicated for use in the revascularization of patients with acute ischemic stroke secondary to intracranial large vessel
occlusive disease (within the internal carotid, middle cerebral - M1 and M2 segments, basilar, and vertebral arteries)
within 8 hours of symptom onset. Patients who are ineligible for intravenous tissue plasminogen activator (IV t-PA) or
who fail IV t-PA therapy are candidates for treatment.
Perfuze Aspiration Tube Set
The Perfuze Aspiration Tube Set is indicated to connect the Millipede 070 Aspiration Catheter to a compatible aspiration
pump.
Type of Use (Select one or both, as applicable)
Prescription Use (Part 21 CFR 801 Subpart D) Over-The-Counter Use (21 CFR 801 Subpart C)
CONTINUE ON A SEPARATE PAGE IF NEEDED.
This section applies only to requirements of the Paperwork Reduction Act of 1995.
*DO NOT SEND YOUR COMPLETED FORM TO THE PRA STAFF EMAIL ADDRESS BELOW.*
The burden time for this collection of information is estimated to average 79 hours per response, including the
time to review instructions, search existing data sources, gather and maintain the data needed and complete
and review the collection of information. Send comments regarding this burden estimate or any other aspect
of this information collection, including suggestions for reducing this burden, to:
Department of Health and Human Services
Food and Drug Administration
Office of Chief Information Officer
Paperwork Reduction Act (PRA) Staff
PRAStaff@fda.hhs.gov
“An agency may not conduct or sponsor, and a person is not required to respond to, a collection of
information unless it displays a currently valid OMB number.”
FORM FDA 3881 (8/23) Page 1 of 1 PSC Publishing Services (301) 443-6740 EF

510(k) Summary – K242504
Submitter Information
Submitter’s Name: Perfuze Ltd.
Address: Unit 6, Galway Business Park,
Dangan,
Galway, H91 W7CP,
Ireland
Contact Person: Anne-Marie Gannon
Telephone: +353 91 428083
Date Prepared: 19th September, 2024
Subject Device
Proprietary Name: Millipede 088 Access Catheter
Common/Usual Name: Guide Catheter
Classification Name: Catheter, Percutaneous, Neurovasculature
Regulatory Class: II
Regulation: 21 CFR 870.1250
Product Code: QJP",,,,,K233648 | K232524,"{""spec_note"": ""ID+OD present in record text (regex-verified); structured extraction pending"", ""spec_status"": ""text-verified""}",text-verified,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K242504.pdf,,,0.5,False,fda
